105.546	-1.84575	94.6377	47.2685	105.77	-1.8175	105.851	-1.5059
105.532	-2.73874	95.077	46.3354	105.724	-2.43618	105.821	-2.0876
105.481	-3.76659	95.4868	45.3889	105.587	-3.57955	105.632	-3.29606
105.486	-4.80921	95.8667	44.4299	105.511	-4.63924	105.538	-4.38566
105.353	-5.84515	96.2163	43.4596	105.212	-5.72288	105.173	-5.54132
105.183	-6.86402	96.5352	42.4787	105.063	-6.93408	105.077	-6.74693
105.271	-7.81367	96.8232	41.4883	105.25	-8.04148	105.418	-7.72081
105.361	-8.88177	97.0799	40.4894	105.216	-8.86133	105.307	-8.54426
105.308	-9.91753	97.3051	39.4829	105.042	-9.751	105.094	-9.46918
105.115	-10.9123	97.4986	38.4698	105.081	-10.9003	105.248	-10.5654
104.846	-11.7538	97.6602	37.4511	105.011	-11.9292	105.171	-11.5815
104.682	-12.7078	97.7897	36.4278	104.681	-12.8083	104.779	-12.4971
104.622	-13.7438	97.887	35.401	104.624	-13.7357	104.894	-13.3064
104.238	-14.7899	97.952	34.3717	104.217	-14.6161	104.461	-14.1913
103.844	-15.7311	97.9847	33.3408	103.649	-15.4518	103.765	-15.1273
103.23	-16.6159	97.985	32.3094	103.214	-16.7782	103.273	-16.5285
102.704	-17.6584	97.9528	31.2784	102.693	-17.6331	102.761	-17.4075
101.966	-18.6308	97.8884	30.2491	101.967	-18.395	102.038	-18.2132
101.344	-19.4932	97.7916	29.2222	101.393	-19.4002	101.55	-19.1466
100.656	-20.1605	97.6626	28.1989	100.592	-20.1607	100.721	-19.9345
99.6535	-20.9012	97.5015	27.1801	99.7149	-20.7927	99.8168	-20.6115
98.8183	-21.4783	97.3085	26.1669	98.9267	-21.5747	99.0392	-21.3769
98.0678	-22.0499	97.0838	25.1603	98.1274	-22.5171	98.2098	-22.3163
97.255	-22.461	96.8276	24.1612	97.2556	-22.8651	97.3684	-22.7008
96.4621	-22.9953	96.5402	23.1707	96.2054	-23.0399	96.1007	-23.1124
95.4875	-23.5566	96.2218	22.1896	95.5155	-23.585	95.4983	-23.608
94.7445	-24.4382	95.8727	21.2191	94.6774	-24.4179	94.6994	-24.3575
93.849	-25.0461	95.4933	20.26	93.9261	-25.1774	94.1863	-24.9075
92.9675	-25.4504	95.084	19.3133	92.956	-25.7433	93.2013	-25.4589
92.1945	-26.0122	94.6452	18.3799	92.1346	-26.1393	92.4041	-25.8344
91.261	-26.3708	94.1772	17.4607	91.2123	-26.3821	91.3896	-26.1876
90.3428	-26.966	93.6806	16.5567	90.4354	-26.6871	90.5597	-26.5592
